Time (s),Current (A),Voltage (V),Temperature (K)
523.1164,1.000000e-01,0.002264465,143.520
523.9850,1.000000e-01,0.002259900,143.170
524.8676,1.000000e-01,0.002256770,142.840
525.7489,1.000000e-01,0.002252529,142.520
526.6298,1.000000e-01,0.002246915,142.190
527.5111,1.000000e-01,0.002241745,141.880
528.3933,1.000000e-01,0.002237666,141.570
529.2756,1.000000e-01,0.002232179,141.190
530.1568,1.000000e-01,0.002226407,140.920
531.0383,1.000000e-01,0.002224031,140.610
531.9189,1.000000e-01,0.002222713,140.270
532.8003,1.000000e-01,0.002216636,139.960
533.6884,1.000000e-01,0.002215354,139.650
534.5834,1.000000e-01,0.002210294,139.310
535.4460,1.000000e-01,0.002208183,139.000
536.3394,1.000000e-01,0.002201978,138.690
537.3429,1.000000e-01,0.002198654,138.380
538.1917,1.000000e-01,0.002194162,138.080
539.0716,1.000000e-01,0.002192154,137.770
539.9604,1.000000e-01,0.002189603,137.480
540.8350,1.000000e-01,0.002186188,137.150
541.7003,1.000000e-01,0.002183939,136.850
542.5814,1.000000e-01,0.002181847,136.560
543.4625,1.000000e-01,0.002176607,136.260
544.2937,1.000000e-01,0.002171730,136.010
545.1254,1.000000e-01,0.002168910,135.690
546.0082,1.000000e-01,0.002164724,135.420
546.8881,1.000000e-01,0.002163281,135.140
547.7704,1.000000e-01,0.002158214,134.830
548.6505,1.000000e-01,0.002156637,134.550
549.5322,1.000000e-01,0.002153227,134.260
550.4138,1.000000e-01,0.002148443,133.970
551.2950,1.000000e-01,0.002145893,133.710
552.1769,1.000000e-01,0.002142327,133.430
553.0595,1.000000e-01,0.002140765,133.160
553.9241,1.000000e-01,0.002137084,132.880
554.7576,1.000000e-01,0.002133100,132.610
555.6373,1.000000e-01,0.002131705,132.370
556.4701,1.000000e-01,0.002128030,132.090
557.3511,1.000000e-01,0.002126178,132.090
558.1831,1.000000e-01,0.002122218,131.850
559.0636,1.000000e-01,0.002120624,131.580
559.9461,1.000000e-01,0.002116914,131.320
560.8254,1.000000e-01,0.002112770,131.080
561.7092,1.000000e-01,0.002110998,130.820
562.5888,1.000000e-01,0.002107233,130.580
563.4695,1.000000e-01,0.002105895,130.330
564.3509,1.000000e-01,0.002101700,130.090
565.2314,1.000000e-01,0.002097909,129.830
566.1117,1.000000e-01,0.002094841,129.600
566.9935,1.000000e-01,0.002091989,129.360
567.8730,1.000000e-01,0.002086947,129.120
568.7539,1.000000e-01,0.002084943,128.910
569.6346,1.000000e-01,0.002081449,128.650
570.4986,1.000000e-01,0.002080049,128.430
571.3293,1.000000e-01,0.002077672,128.200
572.1607,1.000000e-01,0.002074830,127.960
572.9924,1.000000e-01,0.002069204,127.720
573.9847,1.000000e-01,0.002069282,127.510
574.8577,1.000000e-01,0.002067301,127.290
575.6900,1.000000e-01,0.002062830,127.070
576.5736,1.000000e-01,0.002061345,126.840
577.4544,1.000000e-01,0.002059762,126.620
578.4827,1.000000e-01,0.002053596,126.410
579.3162,1.000000e-01,0.002052220,126.210
580.1499,1.000000e-01,0.002047483,125.980
581.0310,1.000000e-01,0.002046261,125.760
581.9137,1.000000e-01,0.002045024,125.550
582.7956,1.000000e-01,0.002042412,125.330
583.6781,1.000000e-01,0.002036411,125.140
584.5593,1.000000e-01,0.002036229,124.940
585.4266,1.000000e-01,0.002032969,124.750
586.2590,1.000000e-01,0.002029669,124.530
587.0914,1.000000e-01,0.002029653,124.320
587.9733,1.000000e-01,0.002028143,124.320
588.8061,1.000000e-01,0.002024505,124.120
589.6883,1.000000e-01,0.002021845,123.910
590.5703,1.000000e-01,0.002019230,123.730
591.4512,1.000000e-01,0.002015336,123.520
592.3333,1.000000e-01,0.002013260,123.350
593.2151,1.000000e-01,0.002010366,123.150
594.0975,1.000000e-01,0.002005780,122.940
594.9792,1.000000e-01,0.002004548,122.740
595.8608,1.000000e-01,0.002002902,122.590
596.7442,1.000000e-01,0.002002860,122.360
597.6241,1.000000e-01,0.002001290,122.200
598.5072,1.000000e-01,0.001997390,121.990
599.3872,1.000000e-01,0.001997411,121.800
600.2680,1.000000e-01,0.001995094,121.640
601.1491,1.000000e-01,0.001993404,121.450
602.0318,1.000000e-01,0.001991598,121.240
602.8976,1.000000e-01,0.001986991,121.100
603.7304,1.000000e-01,0.001984964,120.890
604.6119,1.000000e-01,0.001982874,120.700
605.4439,1.000000e-01,0.001981870,120.540
606.2762,1.000000e-01,0.001980531,120.390
607.1573,1.000000e-01,0.001975715,120.200
608.0393,1.000000e-01,0.001973823,120.050
608.9196,1.000000e-01,0.001973872,119.820
609.8012,1.000000e-01,0.001971763,119.690
610.6842,1.000000e-01,0.001969230,119.480
611.5654,1.000000e-01,0.001966537,119.310
612.4499,1.000000e-01,0.001964979,119.180
613.3146,1.000000e-01,0.001963451,118.990
614.1469,1.000000e-01,0.001961083,118.820
614.9801,1.000000e-01,0.001959894,118.650
615.8604,1.000000e-01,0.001958570,118.650
616.6927,1.000000e-01,0.001957150,118.460
617.5740,1.000000e-01,0.001953335,118.270
618.4568,1.000000e-01,0.001953226,118.100
619.3392,1.000000e-01,0.001951802,118.000
620.2194,1.000000e-01,0.001951696,117.810
621.1022,1.000000e-01,0.001950248,117.660
621.9978,1.000000e-01,0.001946802,117.450
622.8644,1.000000e-01,0.001944153,117.320
623.7463,1.000000e-01,0.001942274,117.170
624.6285,1.000000e-01,0.001939740,117.000
625.5093,1.000000e-01,0.001938036,116.830
626.3931,1.000000e-01,0.001935880,116.690
627.2742,1.000000e-01,0.001934767,116.770
628.1533,1.000000e-01,0.001930292,116.500
629.0359,1.000000e-01,0.001930799,116.310
630.0304,1.000000e-01,0.001928426,116.120
630.8966,1.000000e-01,0.001925352,115.930
631.7793,1.000000e-01,0.001920884,115.800
632.6602,1.000000e-01,0.001920887,115.650
633.5416,1.000000e-01,0.001918710,115.500
634.4227,1.000000e-01,0.001917240,115.370
635.2891,1.000000e-01,0.001915579,115.230
636.1204,1.000000e-01,0.001913947,115.080
636.9531,1.000000e-01,0.001912728,114.950
637.7855,1.000000e-01,0.001912825,114.830
638.6674,1.000000e-01,0.001911427,114.680
639.5483,1.000000e-01,0.001909818,114.550
640.4304,1.000000e-01,0.001907256,114.420
641.3117,1.000000e-01,0.001907159,114.300
642.1938,1.000000e-01,0.001904109,114.130
643.0762,1.000000e-01,0.001904180,114.000
643.9592,1.000000e-01,0.001903095,113.880
644.8238,1.000000e-01,0.001902970,113.770
645.6560,1.000000e-01,0.001901071,113.660
646.4878,1.000000e-01,0.001898883,113.660
647.3194,1.000000e-01,0.001897307,113.520
648.2023,1.000000e-01,0.001896092,113.430
649.0846,1.000000e-01,0.001896144,113.260
649.9649,1.000000e-01,0.001896162,113.140
650.8467,1.000000e-01,0.001894865,113.010
651.7285,1.000000e-01,0.001893814,112.920
652.6091,1.000000e-01,0.001890342,112.770
653.6193,1.000000e-01,0.001890289,112.670
654.4724,1.000000e-01,0.001888919,112.500
655.3537,1.000000e-01,0.001885469,112.390
656.2349,1.000000e-01,0.001884298,112.270
657.1162,1.000000e-01,0.001884326,112.160
657.9967,1.000000e-01,0.001884376,112.040
658.8776,1.000000e-01,0.001882737,111.950
659.7601,1.000000e-01,0.001880868,111.840
660.6425,1.000000e-01,0.001879106,111.700
661.5249,1.000000e-01,0.001877344,111.570
662.4061,1.000000e-01,0.001875766,111.480
663.2887,1.000000e-01,0.001874013,111.360
664.1713,1.000000e-01,0.001872470,111.270
665.0523,1.000000e-01,0.001871063,111.130
665.9354,1.000000e-01,0.001871010,111.020
666.8016,1.000000e-01,0.001870989,110.920
667.6342,1.000000e-01,0.001869597,110.790
668.4657,1.000000e-01,0.001868405,110.700
669.2985,1.000000e-01,0.001868360,110.600
670.1806,1.000000e-01,0.001864607,110.490
671.0608,1.000000e-01,0.001862905,110.390
671.9435,1.000000e-01,0.001860426,110.280
672.8249,1.000000e-01,0.001860408,110.180
673.7061,1.000000e-01,0.001858918,110.070
674.5898,1.000000e-01,0.001858716,109.960
675.4706,1.000000e-01,0.001857605,109.860
676.3513,1.000000e-01,0.001855979,109.740
677.2177,1.000000e-01,0.001854432,109.630
678.0562,1.000000e-01,0.001852808,109.530
678.9314,1.000000e-01,0.001852963,109.410
679.8126,1.000000e-01,0.001851282,109.300
680.6437,1.000000e-01,0.001847084,109.300
681.4761,1.000000e-01,0.001843874,109.180
682.3570,1.000000e-01,0.001834414,108.990
683.2411,1.000000e-01,0.001833145,108.850
684.1185,1.000000e-01,0.001821428,108.620
685.0000,1.000000e-01,0.001817610,108.490
685.8819,1.000000e-01,0.001812667,108.290
686.7634,1.000000e-01,0.001808755,108.100
687.7638,1.000000e-01,0.001803723,107.890
688.6245,1.000000e-01,0.001802030,107.690
689.5062,1.000000e-01,0.001798311,107.540
690.3877,1.000000e-01,0.001794748,107.330
691.2684,1.000000e-01,0.001791048,107.110
692.1510,1.000000e-01,0.001787925,106.920
693.0326,1.000000e-01,0.001785545,106.750
693.9137,1.000000e-01,0.001784295,106.550
694.7943,1.000000e-01,0.001781716,106.340
695.6764,1.000000e-01,0.001777671,106.170
696.5595,1.000000e-01,0.001776089,105.930
697.4394,1.000000e-01,0.001774239,105.580
698.3199,1.000000e-01,0.001771770,105.580
699.1866,1.000000e-01,0.001767744,105.390
700.0176,1.000000e-01,0.001765924,105.240
700.9578,1.000000e-01,0.001762020,105.040
701.8299,1.000000e-01,0.001759834,104.890
702.7139,1.000000e-01,0.001755550,104.700
703.5919,1.000000e-01,0.001753532,104.500
704.4227,1.000000e-01,0.001753383,104.350
705.3041,1.000000e-01,0.001750523,104.150
706.1850,1.000000e-01,0.001747244,103.900
707.0778,1.000000e-01,0.001745265,103.810
707.9475,1.000000e-01,0.001744055,103.650
708.8286,1.000000e-01,0.001742526,103.460
709.7108,1.000000e-01,0.001738524,103.340
710.5904,1.000000e-01,0.001738518,103.150
711.4722,1.000000e-01,0.001735330,103.010
712.3540,1.000000e-01,0.001732678,102.840
713.2200,1.000000e-01,0.001732662,102.680
714.1009,1.000000e-01,0.001731102,102.530
714.9314,1.000000e-01,0.001727659,102.390
715.7641,1.000000e-01,0.001726044,102.220
716.6551,1.000000e-01,0.001722179,102.050
717.5302,1.000000e-01,0.001719130,102.050
718.4101,1.000000e-01,0.001717678,101.950
719.2977,1.000000e-01,0.001716154,101.790
720.1751,1.000000e-01,0.001712034,101.640
721.0573,1.000000e-01,0.001712007,101.500
721.9405,1.000000e-01,0.001708740,101.370
722.9631,1.000000e-01,0.001708563,101.230
723.8063,1.000000e-01,0.001705018,101.080
724.6842,1.000000e-01,0.001703630,100.940
725.5654,1.000000e-01,0.001702129,100.770
726.4475,1.000000e-01,0.001699097,100.650
727.3297,1.000000e-01,0.001697178,100.520
728.2111,1.000000e-01,0.001695792,100.380
729.0937,1.000000e-01,0.001694720,100.250
729.9742,1.000000e-01,0.001692851,100.090
730.8559,1.000000e-01,0.001690207,99.920
731.7387,1.000000e-01,0.001688673,99.800
732.6209,1.000000e-01,0.001687240,99.680
733.5019,1.000000e-01,0.001683471,99.540
734.3844,1.000000e-01,0.001676575,99.400
735.2662,1.000000e-01,0.001654127,97.160
736.1480,1.000000e-01,0.001646813,93.470
737.0319,1.000000e-01,0.001640606,89.340
737.8977,1.000000e-01,0.001634484,85.310
738.7789,1.000000e-01,0.001630769,82.240
739.6101,1.000000e-01,0.001626778,79.990
740.4926,1.000000e-01,0.001620643,78.610
741.3726,1.000000e-01,0.001616576,77.810
742.2052,1.000000e-01,0.001611401,77.430
743.0857,1.000000e-01,0.001608692,77.190
743.9658,1.000000e-01,0.001604541,77.030
744.8467,1.000000e-01,0.001599556,77.010
745.7284,1.000000e-01,0.001595884,76.980
746.6097,1.000000e-01,0.001591672,76.980
747.4894,1.000000e-01,0.001587433,76.920
748.3699,1.000000e-01,0.001583718,76.980
749.2502,1.000000e-01,0.001580842,77.010
750.1156,1.000000e-01,0.001575687,76.980
750.9470,1.000000e-01,0.001573258,77.010
751.7788,1.000000e-01,0.001568900,76.960
752.6586,1.000000e-01,0.001563925,77.030
753.5394,1.000000e-01,0.001560356,77.030
754.3706,1.000000e-01,0.001557120,76.960
755.2516,1.000000e-01,0.001555485,76.960
756.1311,1.000000e-01,0.001551369,76.960
757.0118,1.000000e-01,0.001548510,76.940
757.8919,1.000000e-01,0.001545248,76.960
758.7729,1.000000e-01,0.001542871,76.940
759.6554,1.000000e-01,0.001541525,76.940
760.5377,1.000000e-01,0.001537101,76.920
761.4148,1.000000e-01,0.001533772,76.940
762.2953,1.000000e-01,0.001529867,76.900
763.1758,1.000000e-01,0.001527163,76.920
764.0564,1.000000e-01,0.001523205,76.920
764.9365,1.000000e-01,0.001519557,76.940
765.8169,1.000000e-01,0.001517882,76.940
766.6823,1.000000e-01,0.001513544,76.940
767.5136,1.000000e-01,0.001511880,76.920
768.3447,1.000000e-01,0.001509092,76.940
769.3451,1.000000e-01,0.001505467,76.920
770.2467,1.000000e-01,0.001503026,76.920
771.0856,1.000000e-01,0.001499472,76.920
771.9158,1.000000e-01,0.001496794,76.900
772.8871,1.000000e-01,0.001495372,76.900
773.7269,1.000000e-01,0.001489800,76.920
774.6071,1.000000e-01,0.001479580,76.860
775.4393,1.000000e-01,0.001471208,76.790
776.3187,1.000000e-01,0.001465696,76.860
777.1999,1.000000e-01,0.001461552,76.860
778.0805,1.000000e-01,0.001457230,76.840
778.9613,1.000000e-01,0.001453951,76.840
779.8409,1.000000e-01,0.001449101,76.860
780.7061,1.000000e-01,0.001445192,76.820
781.5445,1.000000e-01,0.001443813,76.820
782.4184,1.000000e-01,0.001438752,76.840
783.2983,1.000000e-01,0.001434292,76.840
784.1293,1.000000e-01,0.001431223,76.840
784.9598,1.000000e-01,0.001428011,76.840
785.8408,1.000000e-01,0.001424191,76.860
786.7241,1.000000e-01,0.001421794,76.840
787.6009,1.000000e-01,0.001419201,76.860
788.4811,1.000000e-01,0.001414227,76.790
789.3638,1.000000e-01,0.001412697,76.820
790.2429,1.000000e-01,0.001409712,76.860
791.1229,1.000000e-01,0.001405216,76.820
792.0030,1.000000e-01,0.001400499,76.820
792.9871,1.000000e-01,0.001392389,76.860
793.8635,1.000000e-01,0.001388080,76.860
794.7439,1.000000e-01,0.001384677,76.840
795.6237,1.000000e-01,0.001383177,76.840
796.5047,1.000000e-01,0.001377230,76.840
797.3837,1.000000e-01,0.001374518,76.860
798.2647,1.000000e-01,0.001369624,76.820
799.1446,1.000000e-01,0.001365646,76.840
800.0258,1.000000e-01,0.001362272,76.820
800.8903,1.000000e-01,0.001359886,76.840
801.7238,1.000000e-01,0.001356704,76.840
802.6028,1.000000e-01,0.001354255,76.840
803.4321,1.000000e-01,0.001352658,76.820
804.2633,1.000000e-01,0.001349190,76.840
805.1438,1.000000e-01,0.001345957,76.840
806.0240,1.000000e-01,0.001342284,76.840
806.9049,1.000000e-01,0.001338833,76.820
807.7846,1.000000e-01,0.001336782,76.820
808.6649,1.000000e-01,0.001334057,76.840
809.5450,1.000000e-01,0.001332130,76.650
810.4115,1.000000e-01,0.001328698,76.820
811.2430,1.000000e-01,0.001325227,76.840
812.0741,1.000000e-01,0.001318627,76.840
812.9044,1.000000e-01,0.001314209,76.840
813.7849,1.000000e-01,0.001309669,76.790
814.6668,1.000000e-01,0.001303165,76.840
815.5470,1.000000e-01,0.001297373,76.840
816.4271,1.000000e-01,0.001291070,76.820
817.3075,1.000000e-01,0.001284070,76.840
818.1879,1.000000e-01,0.001276121,76.840
819.0678,1.000000e-01,0.001269025,76.840
819.9485,1.000000e-01,0.001260820,76.880
820.8290,1.000000e-01,0.001253106,76.840
821.7091,1.000000e-01,0.001247644,76.820
822.5892,1.000000e-01,0.001240547,76.820
823.4694,1.000000e-01,0.001229465,76.820
824.3503,1.000000e-01,0.001219063,76.820
825.2316,1.000000e-01,0.001207509,76.820
826.0970,1.000000e-01,0.001195452,76.840
826.9276,1.000000e-01,0.001183848,76.840
827.7582,1.000000e-01,0.001172644,76.820
828.5886,1.000000e-01,0.001160200,76.860
829.4701,1.000000e-01,0.001107085,76.860
830.3495,1.000000e-01,0.001072803,76.860
831.2318,1.000000e-01,0.001030938,76.860
832.2207,1.000000e-01,0.000996510,76.840
833.0889,1.000000e-01,0.000939946,76.790
833.9708,1.000000e-01,0.000896198,76.820
834.8521,1.000000e-01,0.000835487,76.860
835.7320,1.000000e-01,0.000754224,76.840
836.6123,1.000000e-01,0.000654503,76.860
837.4934,1.000000e-01,0.000547116,76.820
838.3728,1.000000e-01,0.000414744,76.860
839.2577,1.000000e-01,0.000281006,76.840
840.1179,1.000000e-01,0.000165664,76.840
840.9502,1.000000e-01,0.000086678,76.820
841.8385,1.000000e-01,0.000052747,76.840
842.7096,1.000000e-01,0.000022810,76.860
843.5408,1.000000e-01,0.000008991,76.860
844.4215,1.000000e-01,0.000006644,76.690
845.4228,1.000000e-01,0.000003898,76.840
846.2827,1.000000e-01,0.000002612,76.820
847.1709,1.000000e-01,0.000002495,76.840
848.0449,1.000000e-01,0.000002349,76.840
848.9232,1.000000e-01,0.000002201,76.860
849.9164,1.000000e-01,0.000002049,76.840
850.7830,1.000000e-01,0.000001932,76.860
851.6634,1.000000e-01,0.000001882,76.840
852.5435,1.000000e-01,0.000001842,76.840
853.3742,1.000000e-01,0.000001792,76.840
854.2555,1.000000e-01,0.000001744,76.820
855.1342,1.000000e-01,0.000001729,76.860
856.0150,1.000000e-01,0.000000530,76.860
856.8952,1.000000e-01,0.000000496,76.900
857.7757,1.000000e-01,0.000000473,76.900
858.6570,1.000000e-01,0.000000451,76.900
859.5383,1.000000e-01,0.000000416,76.920
860.4178,1.000000e-01,0.000000373,76.920
861.2980,1.000000e-01,0.000000362,76.920
862.1785,1.000000e-01,0.000000338,76.920
863.0617,1.000000e-01,0.000000320,76.940
863.9392,1.000000e-01,0.000000312,76.920
864.9175,1.000000e-01,0.000000315,76.920
865.7992,1.000000e-01,0.000000324,76.960
866.6806,1.000000e-01,0.000000306,76.940
867.5610,1.000000e-01,0.000000258,76.960
868.4411,1.000000e-01,0.000000242,76.940
869.3073,1.000000e-01,0.000000246,76.960
870.1381,1.000000e-01,0.000000248,76.920
871.0187,1.000000e-01,0.000000256,76.940
871.8498,1.000000e-01,0.000000255,76.940
872.7297,1.000000e-01,0.000000240,76.960
873.5616,1.000000e-01,0.000000209,76.920
874.4407,1.000000e-01,0.000000204,76.940
875.3217,1.000000e-01,0.000000223,76.960
876.3246,1.000000e-01,0.000000258,76.960
877.2776,1.000000e-01,0.000000294,76.960
878.1124,1.000000e-01,0.000000320,76.940
878.9929,1.000000e-01,0.000000329,76.960
879.8725,1.000000e-01,0.000000335,76.940
880.7544,1.000000e-01,0.000000333,76.940
881.6343,1.000000e-01,0.000000325,76.980
882.5141,1.000000e-01,0.000000317,76.940
883.3951,1.000000e-01,0.000000313,76.940
884.2750,1.000000e-01,0.000000298,76.940
885.1587,1.000000e-01,0.000000291,76.960
886.0220,1.000000e-01,0.000000291,76.940
886.9017,1.000000e-01,0.000000290,76.960
887.7337,1.000000e-01,0.000000290,76.960
888.6143,1.000000e-01,0.000000290,76.940
889.4939,1.000000e-01,0.000000290,76.960
890.3747,1.000000e-01,0.000000287,76.960
891.2554,1.000000e-01,0.000000282,76.960
892.0866,1.000000e-01,0.000000285,76.960
892.9667,1.000000e-01,0.000000285,76.920
893.8469,1.000000e-01,0.000000291,76.920
894.7271,1.000000e-01,0.000000295,76.940
895.6073,1.000000e-01,0.000000300,76.940
896.5744,1.000000e-01,0.000000296,76.960
897.4699,1.000000e-01,0.000000295,76.960
898.3494,1.000000e-01,0.000000295,76.960
899.2287,1.000000e-01,0.000000294,76.960
900.1090,1.000000e-01,0.000000295,76.980
900.9900,1.000000e-01,0.000000300,76.960
